video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,385,6.423083,32,sports ball,0.634425,637.074,317.673,655.615,336.642,646.344,327.157,18.542,18.969,1,313,645.923,327.249,1,"639,319;638,320;637,321;637,322;637,323;637,324;637,325;637,326;637,327;637,328;637,329;637,330;637,331;637,332;638,333;639,334;640,335;641,336;642,336;643,336;644,336;645,336;646,336;647,336;648,336;649,336;650,336;651,336;652,335;653,334;654,333;655,332;655,331;655,330;655,329;655,328;655,327;655,326;655,325;655,324;655,323;655,322;654,321;653,320;652,319;651,319;650,319;649,319;648,319;647,319;646,319;645,319;644,319;643,319;642,319;641,319;640,319"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,385,6.423083,32,sports ball,0.565419,591.447,229.694,611.747,250.999,601.597,240.346,20.301,21.305,2,371,600.887,241.642,1,"593,232;592,233;592,234;592,235;592,236;592,237;592,238;592,239;592,240;592,241;592,242;592,243;592,244;592,245;592,246;592,247;592,248;592,249;593,249;594,250;595,251;596,252;597,252;598,252;599,252;600,252;601,252;602,252;603,252;604,252;605,252;606,251;607,250;608,249;608,248;609,247;610,246;611,245;611,244;611,243;611,242;611,241;611,240;611,239;611,238;611,237;610,236;609,235;608,234;607,233;606,232;605,232;604,232;603,232;602,232;601,232;600,232;599,232;598,232;597,232;596,232;595,232;594,232"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,385,6.423083,32,sports ball,0.347167,547.170,477.993,563.378,493.260,555.274,485.627,16.208,15.267,3,213,555.160,484.272,1,"548,478;548,479;548,480;548,481;548,482;548,483;548,484;548,485;548,486;548,487;548,488;548,489;548,490;548,491;549,491;550,491;551,491;552,491;553,491;554,491;555,491;556,491;557,491;558,491;559,491;560,490;561,489;562,488;563,487;563,486;563,485;563,484;563,483;563,482;563,481;563,480;563,479;562,478;561,478;560,478;559,478;558,478;557,478;556,478;555,478;554,478;553,478;552,478;551,478;550,478;549,478"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,385,6.423083,32,sports ball,0.167962,600.089,325.934,619.781,345.085,609.935,335.510,19.693,19.150,4,320,609.881,335.434,1,"601,327;601,328;601,329;601,330;601,331;601,332;601,333;601,334;601,335;601,336;601,337;601,338;601,339;601,340;601,341;602,342;603,342;604,343;605,343;606,344;607,344;608,344;609,344;610,344;611,344;612,344;613,344;614,344;615,344;616,344;617,344;618,343;619,342;619,341;619,340;619,339;619,338;619,337;619,336;619,335;619,334;619,333;619,332;619,331;618,330;617,329;616,328;615,327;614,327;613,327;612,327;611,327;610,327;609,327;608,327;607,327;606,327;605,327;604,327;603,327;602,327"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,385,6.423083,32,sports ball,0.154381,543.971,477.870,563.909,493.615,553.940,485.742,19.938,15.745,5,286,553.238,484.829,1,"544,478;544,479;544,480;544,481;544,482;544,483;544,484;544,485;544,486;544,487;544,488;544,489;545,490;546,490;547,491;548,492;548,493;549,493;550,493;551,493;552,493;553,493;554,493;555,493;556,493;557,493;558,492;559,491;560,490;561,489;562,488;563,487;563,486;563,485;563,484;563,483;563,482;563,481;563,480;563,479;562,478;561,478;560,478;559,478;558,478;557,478;556,478;555,478;554,478;553,478;552,478;551,478;550,478;549,478;548,478;547,478;546,478;545,478"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,386,6.439767,32,sports ball,0.766507,554.325,225.471,574.552,246.217,564.438,235.844,20.227,20.746,0,348,564.336,236.807,1,"557,228;556,229;555,230;555,231;555,232;555,233;555,234;555,235;555,236;555,237;555,238;555,239;555,240;555,241;555,242;555,243;556,244;557,244;558,244;559,245;560,246;561,246;562,246;563,246;564,246;565,246;566,246;567,246;568,246;569,246;570,246;571,245;572,244;573,243;574,242;574,241;574,240;574,239;574,238;574,237;574,236;574,235;574,234;574,233;574,232;573,231;572,230;571,229;571,228;570,228;569,228;568,228;567,228;566,228;565,228;564,228;563,228;562,228;561,228;560,228;559,228;558,228"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,386,6.439767,32,sports ball,0.729380,592.804,225.521,612.922,247.026,602.863,236.274,20.118,21.505,1,371,602.358,237.555,1,"596,228;595,229;594,230;593,231;593,232;593,233;593,234;593,235;593,236;593,237;593,238;593,239;593,240;593,241;593,242;593,243;594,244;595,245;596,246;597,247;598,248;599,248;600,248;601,248;602,248;603,248;604,248;605,248;606,248;607,248;608,247;608,246;608,245;609,244;610,243;611,243;612,243;612,242;612,241;612,240;612,239;612,238;612,237;612,236;612,235;612,234;612,233;612,232;611,231;611,230;610,229;609,229;608,228;607,228;606,228;605,228;604,228;603,228;602,228;601,228;600,228;599,228;598,228;597,228"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,386,6.439767,32,sports ball,0.699693,598.091,313.563,618.711,334.982,608.401,324.273,20.620,21.418,2,378,608.347,324.624,1,"601,315;600,316;600,317;599,318;599,319;599,320;599,321;599,322;599,323;599,324;599,325;599,326;599,327;599,328;599,329;599,330;599,331;600,332;601,333;602,333;603,334;604,335;605,335;606,335;607,335;608,335;609,335;610,335;611,335;612,335;613,334;614,333;615,332;616,331;617,330;618,329;619,328;619,327;619,326;619,325;619,324;619,323;619,322;618,321;618,320;618,319;617,319;616,318;615,317;615,316;614,315;613,315;612,315;611,315;610,315;609,315;608,315;607,315;606,315;605,315;604,315;603,315;602,315"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,386,6.439767,32,sports ball,0.425049,638.398,327.728,657.650,348.376,648.024,338.052,19.252,20.648,3,381,648.003,337.950,1,"640,328;639,329;639,330;639,331;639,332;639,333;639,334;639,335;639,336;639,337;639,338;639,339;639,340;639,341;639,342;639,343;639,344;639,345;640,346;641,347;642,347;643,348;644,348;645,348;646,348;647,348;648,348;649,348;650,348;651,348;652,348;653,348;654,348;655,347;655,346;656,345;657,344;658,343;658,342;658,341;658,340;658,339;658,338;658,337;658,336;658,335;658,334;657,333;656,332;655,331;655,330;654,329;653,328;652,328;651,328;650,328;649,328;648,328;647,328;646,328;645,328;644,328;643,328;641,328"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,386,6.439767,32,sports ball,0.398706,546.690,479.221,566.417,496.471,556.554,487.846,19.728,17.250,4,301,556.565,486.791,1,"548,479;548,480;548,481;548,482;548,483;548,484;548,485;548,486;548,487;548,488;548,489;548,490;548,491;548,492;548,493;548,494;549,494;550,494;551,495;552,495;553,495;554,495;555,495;556,495;557,495;558,495;559,495;560,495;561,495;562,495;563,494;564,493;564,492;564,491;565,490;566,490;566,489;566,488;566,487;566,486;566,485;566,484;566,483;566,482;565,481;564,480;563,479;562,479;561,479;560,479;559,479;558,479;557,479;556,479;555,479;554,479;553,479;552,479;551,479;550,479;549,479"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,386,6.439767,32,sports ball,0.303379,638.241,327.536,657.588,349.371,647.915,338.454,19.347,21.835,5,404,647.980,338.582,1,"640,328;639,329;639,330;639,331;639,332;639,333;639,334;639,335;639,336;639,337;639,338;639,339;639,340;639,341;639,342;639,343;639,344;639,345;639,346;640,347;641,347;642,347;643,348;643,349;644,350;645,350;646,350;647,350;648,350;649,350;650,350;651,350;652,350;653,349;654,348;655,347;656,346;656,345;657,344;658,343;658,342;658,341;658,340;658,339;658,338;658,337;658,336;658,335;658,334;657,333;656,332;655,331;655,330;654,329;653,328;652,328;651,328;650,328;649,328;648,328;647,328;646,328;645,328;641,328"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,386,6.439767,32,sports ball,0.280159,546.610,478.826,566.487,496.548,556.549,487.687,19.877,17.722,6,316,556.111,486.753,1,"547,479;547,480;547,481;547,482;547,483;547,484;547,485;547,486;547,487;547,488;547,489;547,490;547,491;547,492;547,493;548,494;549,494;550,494;551,495;552,495;553,495;554,495;555,495;556,495;557,495;558,495;559,495;560,495;561,495;562,495;563,494;564,493;564,492;564,491;565,490;566,490;566,489;566,488;566,487;566,486;566,485;566,484;566,483;566,482;565,481;564,480;563,479;562,479;561,479;560,479;559,479;558,479;557,479;556,479;555,479;554,479;553,479;552,479;551,479;550,479;549,479;548,479"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,387,6.456450,32,sports ball,0.786383,639.171,339.250,659.984,361.576,649.577,350.413,20.813,22.326,0,416,649.425,350.305,1,"640,340;640,341;640,342;640,343;640,344;640,345;640,346;640,347;640,348;640,349;640,350;640,351;640,352;640,353;640,354;640,355;640,356;641,357;642,358;643,359;644,360;645,361;646,362;647,362;648,362;649,362;650,362;651,362;652,362;653,362;654,362;655,362;655,361;656,360;656,359;657,358;658,357;659,356;659,355;659,354;659,353;659,352;659,351;659,350;659,349;659,348;659,347;659,346;659,345;659,344;659,343;658,342;657,341;656,340;655,340;654,340;653,340;652,340;651,340;650,340;649,340;648,340;647,340;641,340"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,387,6.456450,32,sports ball,0.766628,553.457,229.918,572.742,250.608,563.100,240.263,19.285,20.690,1,324,563.216,241.034,1,"556,232;555,233;555,234;555,235;555,236;555,237;555,238;555,239;555,240;555,241;555,242;555,243;555,244;555,245;555,246;555,247;555,248;555,249;556,249;557,250;558,250;559,250;560,250;561,250;562,250;563,250;564,250;565,250;566,250;567,250;568,250;569,250;570,249;571,248;572,247;572,246;572,245;572,244;572,243;572,242;572,241;572,240;572,239;572,238;572,237;571,236;571,235;571,234;570,233;569,233;568,232;567,232;566,232;565,232;564,232;563,232;562,232;561,232;560,232;559,232;558,232;557,232"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,387,6.456450,32,sports ball,0.657683,548.239,479.523,568.851,497.957,558.545,488.740,20.612,18.434,2,346,558.243,487.569,1,"550,479;549,480;549,481;549,482;549,483;549,484;549,485;549,486;549,487;549,488;549,489;549,490;549,491;549,492;549,493;549,494;550,494;551,495;552,495;553,496;554,497;555,497;556,497;557,497;558,497;559,497;560,497;561,497;562,497;563,497;564,497;564,496;564,495;565,494;566,494;567,493;567,492;568,491;568,490;568,489;568,488;568,487;568,486;568,485;568,484;568,483;568,482;567,481;566,480;565,479;564,479;563,479;562,479;561,479;560,479;559,479;558,479;557,479;556,479;555,479;554,479;553,479;552,479;551,479"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,387,6.456450,32,sports ball,0.561063,593.167,223.497,614.797,242.886,603.982,233.191,21.631,19.389,3,411,603.377,234.180,1,"596,225;595,226;594,226;593,227;593,228;593,229;593,230;593,231;593,232;593,233;593,234;593,235;593,236;593,237;593,238;593,239;593,240;593,241;594,242;595,243;596,244;597,244;598,244;599,244;600,244;601,244;602,244;603,244;604,244;605,244;606,244;607,244;608,244;609,243;610,242;611,241;612,240;613,239;614,238;615,237;615,236;615,235;615,234;615,233;615,232;615,231;615,230;615,229;614,228;613,227;612,226;611,226;610,225;609,225;608,225;607,225;606,225;605,225;604,225;603,225;602,225;601,225;600,225;597,225"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,387,6.456450,32,sports ball,0.497057,596.634,303.853,616.253,324.410,606.443,314.132,19.619,20.557,4,386,606.246,314.111,1,"601,304;600,305;599,306;598,306;597,306;597,307;597,308;597,309;597,310;597,311;597,312;597,313;597,314;597,315;597,316;597,317;597,318;597,319;597,320;597,321;597,322;598,322;599,322;600,323;601,323;602,324;603,325;604,325;605,325;606,325;607,325;608,325;609,325;610,324;611,323;612,323;613,322;614,322;615,321;615,320;616,319;616,318;616,317;616,316;616,315;616,314;616,313;616,312;616,311;616,310;615,309;615,308;615,307;614,306;613,305;612,304;611,304;610,304;609,304;608,304;607,304;606,304;605,304;602,304"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,388,6.473133,32,sports ball,0.722561,551.577,236.420,571.656,256.758,561.616,246.589,20.080,20.338,0,368,561.448,247.361,1,"555,238;554,239;553,240;552,241;552,242;552,243;552,244;552,245;552,246;552,247;552,248;552,249;552,250;552,251;552,252;552,253;552,254;553,254;554,255;555,256;556,257;557,257;558,257;559,257;560,257;561,257;562,257;563,257;564,257;565,257;566,257;567,257;568,256;569,255;570,254;571,253;571,252;571,251;571,250;571,249;571,248;571,247;571,246;571,245;571,244;571,243;571,242;570,241;570,240;569,239;568,238;567,238;566,238;565,238;564,238;563,238;562,238;561,238;560,238;559,238;558,238;557,238;556,238"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,388,6.473133,32,sports ball,0.695249,593.871,219.988,615.198,239.350,604.534,229.669,21.326,19.362,1,386,604.337,230.313,1,"596,221;595,222;595,223;595,224;595,225;595,226;595,227;595,228;595,229;595,230;595,231;595,232;595,233;595,234;595,235;595,236;595,237;595,238;595,239;596,240;597,240;598,240;599,240;600,240;601,240;602,240;603,240;604,240;605,240;606,240;607,240;608,240;609,240;610,239;611,238;612,237;613,236;614,236;614,235;614,234;615,233;615,232;615,231;615,230;615,229;615,228;615,227;615,226;614,225;614,224;613,223;612,222;611,221;610,221;609,221;608,221;607,221;606,221;605,221;604,221;603,221;602,221;601,221;597,221"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,388,6.473133,32,sports ball,0.652130,641.461,352.017,660.972,375.685,651.216,363.851,19.511,23.668,2,358,651.324,363.031,1,"643,353;643,354;643,355;643,356;643,357;643,358;643,359;643,360;643,361;643,362;643,363;643,364;643,365;643,366;643,367;643,368;644,369;645,370;645,371;646,371;647,372;648,373;648,374;648,375;649,375;650,375;651,375;652,375;653,375;654,375;655,375;655,374;655,373;656,372;657,371;658,371;658,370;659,369;660,368;660,367;660,366;660,365;660,364;660,363;660,362;660,361;660,360;660,359;660,358;660,357;659,356;658,355;658,354;657,353;656,353;655,353;654,353;653,353;652,353;651,353;650,353;649,353;648,353;644,353"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,388,6.473133,32,sports ball,0.566032,552.963,477.597,572.296,496.332,562.630,486.965,19.332,18.735,3,319,561.871,486.119,1,"553,478;553,479;553,480;553,481;553,482;553,483;553,484;553,485;553,486;553,487;553,488;553,489;553,490;553,491;553,492;554,493;555,493;556,494;557,495;558,495;559,495;560,495;561,495;562,495;563,495;564,495;565,495;566,495;567,494;568,493;569,492;570,491;571,490;572,489;572,488;572,487;572,486;572,485;572,484;572,483;571,482;570,481;570,480;569,479;568,478;567,478;566,478;565,478;564,478;563,478;562,478;561,478;560,478;559,478;558,478;557,478;556,478;555,478;554,478"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,388,6.473133,32,sports ball,0.544294,595.385,294.504,615.528,314.688,605.456,304.596,20.143,20.184,4,374,605.230,304.551,1,"598,295;597,296;596,297;596,298;596,299;596,300;596,301;596,302;596,303;596,304;596,305;596,306;596,307;596,308;596,309;596,310;596,311;597,312;598,313;599,313;600,314;601,314;602,314;603,315;604,315;605,315;606,315;607,315;608,315;609,314;610,314;611,313;612,313;613,312;614,311;615,310;615,309;615,308;615,307;615,306;615,305;615,304;615,303;615,302;615,301;614,300;614,299;614,298;613,297;612,296;612,295;611,295;610,295;609,295;608,295;607,295;606,295;605,295;604,295;603,295;602,295;601,295;600,295;599,295"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,389,6.489817,32,sports ball,0.819947,643.305,366.314,663.456,384.756,653.380,375.535,20.151,18.442,0,328,653.000,375.442,1,"644,367;644,368;644,369;644,370;644,371;644,372;644,373;644,374;644,375;644,376;644,377;644,378;644,379;644,380;644,381;645,382;646,383;647,384;648,384;649,384;650,384;651,384;652,384;653,384;654,384;655,384;656,384;657,384;658,384;659,384;660,383;661,382;662,381;662,380;663,379;663,378;663,377;663,376;663,375;663,374;663,373;663,372;662,371;661,370;660,369;659,368;658,367;657,367;656,367;655,367;654,367;653,367;652,367;651,367;650,367;649,367;648,367;647,367;646,367;645,367"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,389,6.489817,32,sports ball,0.728751,595.945,215.894,616.637,238.120,606.291,227.007,20.692,22.226,1,421,605.727,227.853,1,"600,217;599,218;598,219;597,220;596,221;596,222;596,223;596,224;596,225;596,226;596,227;596,228;596,229;596,230;596,231;596,232;596,233;596,234;597,235;597,236;598,236;599,237;600,238;601,239;602,239;603,239;604,239;605,239;606,239;607,239;608,239;609,239;610,239;611,238;612,237;613,236;614,236;614,235;615,234;616,233;616,232;616,231;616,230;616,229;616,228;616,227;616,226;616,225;616,224;615,223;615,222;614,221;614,220;613,219;612,218;611,217;610,217;609,217;608,217;607,217;606,217;605,217;604,217;601,217"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,389,6.489817,32,sports ball,0.558051,549.264,242.453,570.421,263.077,559.842,252.765,21.157,20.625,2,402,559.659,253.450,1,"552,244;551,245;550,246;549,247;549,248;549,249;549,250;549,251;549,252;549,253;549,254;549,255;549,256;549,257;549,258;550,258;551,259;552,260;553,261;554,261;555,262;556,263;556,264;557,264;558,264;559,264;560,264;561,264;562,264;563,264;564,264;565,264;566,263;567,262;568,261;569,260;570,259;570,258;570,257;570,256;570,255;570,254;570,253;570,252;570,251;570,250;570,249;570,248;569,247;568,246;567,245;566,244;565,244;564,244;563,244;562,244;561,244;560,244;559,244;558,244;557,244;556,244;555,244;553,244"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,389,6.489817,32,sports ball,0.498853,556.434,471.620,574.569,492.847,565.502,482.233,18.135,21.227,3,349,565.192,480.854,1,"559,471;559,472;558,473;557,474;557,475;557,476;557,477;557,478;557,479;557,480;557,481;557,482;557,483;557,484;557,485;557,486;557,487;557,488;557,489;557,490;558,490;559,491;560,491;561,491;562,491;563,491;564,491;565,491;566,491;567,491;568,491;569,491;570,491;570,490;571,489;571,488;572,487;573,486;574,486;574,485;574,484;574,483;574,482;574,481;574,480;574,479;574,478;574,477;574,476;574,475;574,474;573,473;572,472;571,471;570,471;569,471;568,471;567,471;566,471;565,471;564,471;563,471;562,471;560,471"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,389,6.489817,32,sports ball,0.217223,594.307,287.284,614.698,304.661,604.503,295.972,20.391,17.377,4,323,604.585,296.452,1,"595,289;595,290;595,291;595,292;595,293;595,294;595,295;595,296;595,297;595,298;595,299;595,300;595,301;595,302;596,302;597,303;598,304;599,305;600,305;601,305;602,305;603,305;604,305;605,305;606,305;607,305;608,305;609,305;610,304;611,303;612,302;613,301;614,300;614,299;615,298;615,297;615,296;615,295;615,294;615,293;615,292;615,291;614,290;613,289;612,289;611,289;610,289;609,289;608,289;607,289;606,289;605,289;604,289;603,289;602,289;601,289;600,289;599,289;598,289;597,289;596,289"
