video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
identical_balls_trick_000_018.mp4,291,4.854850,32,sports ball,0.448422,587.998,441.068,635.778,481.162,611.888,461.115,47.780,40.094,1,1559,611.547,459.953,1,"601,441;599,443;597,444;595,446;593,448;592,450;590,452;589,454;588,456;588,458;588,460;588,462;588,464;588,466;588,468;588,470;588,472;588,474;589,475;591,476;593,477;595,477;597,475;599,475;601,475;603,475;605,476;607,477;609,478;611,478;613,477;615,475;617,474;619,473;621,473;623,474;623,476;624,478;626,479;628,479;630,479;631,477;633,475;634,473;635,471;635,469;635,467;635,465;635,463;635,461;635,459;635,457;634,455;633,454;632,452;631,450;630,448;628,446;627,444;626,442;624,441;622,441;620,441;602,441"
identical_balls_trick_000_018.mp4,292,4.871533,32,sports ball,0.474172,520.643,113.696,563.591,159.501,542.117,136.599,42.948,45.805,0,1652,541.996,137.812,1,"533,116;531,118;529,119;527,120;525,122;523,124;521,126;521,128;521,130;521,132;521,134;521,136;521,138;521,140;521,142;521,144;521,146;522,148;524,150;525,152;527,154;529,156;531,158;533,159;535,160;537,160;539,160;541,160;543,160;545,160;547,160;549,160;551,159;553,158;555,158;557,156;559,154;559,152;561,150;562,148;563,146;563,144;563,142;563,140;563,138;563,136;563,134;563,132;563,130;563,128;561,127;560,125;559,123;557,121;555,119;553,117;551,116;549,116;547,116;545,116;543,116;541,116;539,116;534,116"
identical_balls_trick_000_018.mp4,292,4.871533,32,sports ball,0.437449,587.995,441.149,635.783,481.270,611.889,461.210,47.788,40.121,1,1554,611.505,460.032,1,"601,441;599,443;597,444;595,446;593,448;592,450;590,452;589,454;588,456;588,458;588,460;588,462;588,464;588,466;588,468;588,470;588,472;588,474;589,475;591,476;593,477;595,477;597,475;599,475;601,475;603,475;605,476;607,477;609,478;611,478;613,477;615,475;617,474;619,473;621,473;623,474;623,476;624,478;626,479;628,479;630,479;632,477;633,475;634,473;635,471;635,469;635,467;635,465;635,463;635,461;635,459;635,457;634,455;633,454;632,452;631,450;630,448;628,446;626,444;624,442;622,441;620,441;618,441;602,441"
identical_balls_trick_000_018.mp4,293,4.888217,32,sports ball,0.275901,522.256,123.150,565.795,169.017,544.025,146.084,43.539,45.867,0,1650,544.138,147.553,1,"535,126;533,127;531,128;529,130;527,132;525,134;523,136;523,138;523,140;523,142;523,144;523,146;523,148;523,150;523,152;523,154;523,156;524,158;526,160;527,162;529,164;531,166;533,167;535,168;537,169;539,170;541,170;543,170;545,170;547,170;549,170;551,170;553,169;555,168;557,166;559,164;561,162;563,160;564,158;565,156;566,154;566,152;566,150;566,148;566,146;566,144;566,142;566,140;565,139;564,137;563,135;561,133;559,131;557,129;555,128;553,127;551,126;549,126;547,126;545,126;543,126;541,126;539,126;536,126"
identical_balls_trick_000_018.mp4,294,4.904900,32,sports ball,0.306010,522.274,123.136,565.933,169.023,544.104,146.080,43.659,45.887,0,1650,544.138,147.553,1,"535,126;533,127;531,128;529,130;527,132;525,134;523,136;523,138;523,140;523,142;523,144;523,146;523,148;523,150;523,152;523,154;523,156;524,158;526,160;527,162;529,164;531,166;533,167;535,168;537,169;539,170;541,170;543,170;545,170;547,170;549,170;551,170;553,169;555,168;557,166;559,164;561,162;563,160;564,158;565,156;566,154;566,152;566,150;566,148;566,146;566,144;566,142;566,140;565,139;564,137;563,135;561,133;559,131;557,129;555,128;553,127;551,126;549,126;547,126;545,126;543,126;541,126;539,126;536,126"
identical_balls_trick_000_018.mp4,295,4.921583,32,sports ball,0.386739,524.418,133.141,568.612,178.850,546.515,155.995,44.194,45.709,0,1660,546.233,157.171,1,"537,135;536,137;534,138;532,139;530,141;528,143;527,145;526,147;525,148;525,150;525,152;525,154;525,156;525,158;525,160;525,162;525,164;526,166;527,168;528,170;529,172;531,174;533,176;535,176;536,178;538,179;540,180;542,180;544,180;546,180;548,180;550,180;552,179;554,179;556,178;558,176;560,175;562,173;564,171;565,169;567,167;567,165;568,163;568,161;568,159;568,157;568,155;568,153;568,151;568,149;567,147;565,145;563,143;562,141;560,140;558,138;556,136;554,135;552,135;550,135;548,135;546,135;544,135;538,135"
identical_balls_trick_000_018.mp4,295,4.921583,32,sports ball,0.255550,590.162,400.649,637.692,450.005,613.927,425.327,47.531,49.357,1,1718,614.892,422.646,1,"605,401;603,402;601,404;599,405;597,407;595,409;594,411;592,413;591,415;591,417;591,419;591,421;591,423;591,425;591,427;591,429;591,431;591,433;591,435;591,437;593,437;595,437;597,437;599,436;601,437;603,437;605,439;607,440;609,441;611,440;613,439;615,437;617,437;619,437;621,438;622,440;623,442;621,444;621,446;621,448;622,449;624,449;626,449;628,448;630,446;632,444;632,442;634,441;634,439;635,437;636,435;638,433;638,431;638,429;638,427;638,425;638,423;638,421;638,419;636,417;635,415;635,413;633,411;606,401"
identical_balls_trick_000_018.mp4,296,4.938267,32,sports ball,0.413371,524.424,133.106,568.522,178.839,546.473,155.972,44.098,45.732,0,1661,546.238,157.157,1,"537,135;536,137;534,138;532,139;530,141;528,143;527,145;526,147;525,148;525,150;525,152;525,154;525,156;525,158;525,160;525,162;525,164;526,166;527,168;528,170;529,172;531,174;533,176;535,176;536,178;538,179;540,180;542,180;544,180;546,180;548,180;550,180;552,179;554,179;556,178;558,176;560,175;562,173;564,171;565,169;567,167;567,165;568,163;568,161;568,159;568,157;568,155;568,153;568,151;568,149;566,147;565,145;563,143;562,141;560,139;558,138;556,136;554,135;552,135;550,135;548,135;546,135;544,135;538,135"
identical_balls_trick_000_018.mp4,296,4.938267,32,sports ball,0.243353,590.148,400.642,637.696,450.006,613.922,425.324,47.549,49.364,1,1720,614.874,422.662,1,"605,401;603,402;601,404;599,405;597,407;595,409;594,411;592,413;591,415;591,417;591,419;591,421;591,423;591,425;591,427;591,429;591,431;591,433;591,435;591,437;593,437;595,437;597,437;599,437;601,437;603,437;605,439;607,440;609,441;611,440;613,439;615,437;617,437;619,437;621,438;622,440;623,442;621,444;621,446;621,448;622,449;624,449;626,449;628,448;630,446;632,444;632,442;634,441;634,439;635,437;636,435;638,433;638,431;638,429;638,427;638,425;638,423;638,421;638,419;636,417;635,415;635,413;633,411;606,401"
identical_balls_trick_000_018.mp4,297,4.954950,32,sports ball,0.588909,590.840,382.990,638.299,428.725,614.569,405.857,47.458,45.735,0,1755,614.989,405.138,1,"604,384;602,385;600,387;598,388;597,389;596,391;594,393;593,394;592,396;592,398;592,400;592,402;592,404;592,406;592,408;592,410;592,412;592,414;592,416;592,418;594,420;596,421;598,422;600,423;602,423;604,424;606,424;608,424;610,425;612,424;614,423;616,423;618,423;620,424;621,426;622,428;624,428;626,428;628,428;630,426;632,424;634,422;635,420;635,418;637,416;638,415;638,413;638,411;638,409;638,407;638,405;638,403;638,401;638,399;636,397;635,395;635,393;633,391;632,389;630,387;628,385;626,384;624,384;605,384"
identical_balls_trick_000_018.mp4,297,4.954950,32,sports ball,0.551206,700.437,411.735,746.179,457.549,723.308,434.642,45.742,45.813,1,1747,723.176,434.121,1,"713,412;711,413;709,415;707,417;705,419;703,421;702,423;701,425;701,427;701,429;701,431;701,433;701,435;701,437;701,439;701,441;701,443;701,445;703,446;704,448;706,449;708,451;709,452;711,453;713,454;715,454;716,456;718,456;720,457;722,457;724,457;726,457;728,457;730,457;732,456;734,454;736,453;738,452;739,451;741,449;743,448;743,446;745,445;746,444;746,442;746,440;746,438;746,436;746,434;746,432;746,430;745,428;744,426;743,424;742,422;741,420;740,418;738,416;736,415;734,413;732,412;730,412;728,412;714,412"
identical_balls_trick_000_018.mp4,297,4.954950,32,sports ball,0.427524,526.481,143.763,570.190,189.332,548.335,166.547,43.709,45.569,2,1640,548.138,167.590,1,"539,146;537,147;535,148;533,150;531,152;530,154;528,156;528,158;527,160;527,162;527,164;527,166;527,168;527,170;527,172;527,174;528,176;528,178;529,180;531,182;533,184;535,186;537,188;539,188;541,190;543,190;545,190;547,190;549,190;551,190;553,190;555,189;557,188;559,187;561,186;563,184;565,182;566,180;568,178;568,176;570,175;570,173;570,171;570,169;570,167;570,165;570,163;570,161;570,159;568,157;567,155;565,153;563,151;561,149;559,148;557,147;555,146;553,146;551,146;549,146;547,146;545,146;543,146;540,146"
identical_balls_trick_000_018.mp4,298,4.971633,32,sports ball,0.570214,590.883,383.141,638.337,428.653,614.610,405.897,47.453,45.511,0,1759,615.003,405.246,1,"604,384;602,385;600,387;598,389;596,391;594,393;593,394;592,396;592,398;592,400;592,402;592,404;592,406;592,408;592,410;592,412;592,414;592,416;592,418;594,420;596,421;598,422;600,423;602,423;604,424;606,424;608,425;610,426;612,425;614,423;616,423;618,424;620,424;621,426;622,428;624,428;626,428;628,428;630,426;632,424;634,422;635,420;635,418;637,416;638,415;638,413;638,411;638,409;638,407;638,405;638,403;638,401;638,399;636,397;635,395;635,393;633,391;632,389;630,387;628,385;626,384;624,384;622,384;605,384"
identical_balls_trick_000_018.mp4,298,4.971633,32,sports ball,0.555958,700.472,411.749,746.228,457.478,723.350,434.614,45.757,45.729,1,1743,723.143,434.080,1,"713,412;711,413;709,415;707,417;705,419;703,421;702,423;701,425;701,427;701,429;701,431;701,433;701,435;701,437;701,439;701,441;701,443;701,445;703,446;704,448;706,449;708,451;709,452;711,453;713,454;715,454;716,456;718,456;720,457;722,457;724,457;726,457;728,457;730,457;732,456;734,454;736,453;738,451;740,450;742,449;743,447;744,445;746,445;746,443;746,441;746,439;746,437;746,435;746,433;746,431;746,429;744,427;743,425;742,423;742,421;740,419;739,417;737,416;735,414;733,413;731,412;729,412;727,412;714,412"
identical_balls_trick_000_018.mp4,298,4.971633,32,sports ball,0.418252,526.503,143.689,570.244,189.114,548.374,166.402,43.741,45.425,2,1636,548.190,167.528,1,"539,146;537,147;535,148;533,150;531,152;530,154;528,156;528,158;527,160;527,162;527,164;527,166;527,168;527,170;527,172;527,174;528,176;528,178;530,179;531,181;532,183;534,185;536,187;538,187;540,189;542,190;544,190;546,190;548,190;550,190;552,190;554,190;556,188;558,188;560,187;562,185;564,183;566,181;567,179;568,177;569,175;570,174;570,172;570,170;570,168;570,166;570,164;570,162;570,160;569,158;567,156;566,154;564,152;562,150;560,148;558,147;556,146;554,146;552,146;550,146;548,146;546,146;544,146;540,146"
identical_balls_trick_000_018.mp4,299,4.988317,32,sports ball,0.396576,592.047,363.821,639.425,411.458,615.736,387.639,47.378,47.637,0,1925,615.559,387.749,1,"605,364;604,366;602,368;600,368;598,370;596,372;595,374;593,376;593,378;593,380;593,382;593,384;593,386;593,388;593,390;593,392;593,394;593,396;593,398;593,400;595,401;595,403;596,405;598,407;600,408;602,408;604,408;606,409;608,410;609,411;611,411;613,411;615,411;617,411;619,411;621,411;623,411;625,411;627,411;628,409;630,409;632,407;634,405;635,403;636,401;637,399;638,397;639,395;639,393;639,391;639,389;639,387;639,385;639,383;639,381;638,379;637,377;635,375;635,373;633,372;632,370;630,368;628,367;606,364"
identical_balls_trick_000_018.mp4,299,4.988317,32,sports ball,0.351331,528.674,154.197,572.196,199.555,550.435,176.876,43.521,45.358,1,1631,549.952,177.995,1,"540,156;538,158;536,160;534,162;532,164;530,166;529,168;529,170;529,172;529,174;529,176;529,178;529,180;529,182;529,184;529,186;530,187;531,189;532,191;533,193;535,195;537,196;539,198;541,199;543,200;545,200;547,200;549,200;551,200;553,200;555,200;557,200;559,199;561,198;563,196;565,195;567,193;568,191;570,189;571,187;571,185;572,183;572,181;572,179;572,177;572,175;572,173;571,171;570,169;569,168;568,166;567,164;565,162;563,160;561,159;559,158;557,157;555,156;553,156;551,156;549,156;547,156;545,156;541,156"
identical_balls_trick_000_018.mp4,300,5.005000,32,sports ball,0.373928,591.884,363.906,639.484,411.444,615.684,387.675,47.599,47.537,0,1941,615.265,387.722,1,"605,364;604,366;602,367;600,368;598,370;596,372;595,374;593,376;593,378;592,380;592,382;592,384;592,386;592,388;592,390;592,392;592,394;592,396;593,398;593,400;595,401;595,403;596,405;598,407;600,408;602,408;604,408;606,409;608,410;609,411;611,411;613,411;615,411;617,411;619,411;621,411;623,411;625,411;627,411;628,409;630,408;632,407;634,405;635,403;636,401;637,399;638,397;639,395;639,393;639,391;639,389;639,387;639,385;639,383;639,381;638,379;636,377;635,375;635,373;633,372;632,370;630,368;628,367;606,364"
identical_balls_trick_000_018.mp4,300,5.005000,32,sports ball,0.364186,528.679,154.276,572.245,199.524,550.462,176.900,43.567,45.248,1,1629,549.994,178.011,1,"542,156;540,158;538,158;536,160;534,162;532,164;530,166;529,168;529,170;529,172;529,174;529,176;529,178;529,180;529,182;529,184;529,186;530,187;531,189;532,191;533,193;535,195;537,196;539,198;541,199;543,200;545,200;547,200;549,200;551,200;553,200;555,200;557,199;559,199;561,198;563,196;565,195;567,193;568,191;570,189;571,187;571,185;572,183;572,181;572,179;572,177;572,175;572,173;571,171;570,169;570,167;568,165;566,163;564,161;562,159;560,159;558,158;556,156;554,156;552,156;550,156;548,156;546,156;543,156"
identical_balls_trick_000_018.mp4,300,5.005000,32,sports ball,0.151545,696.508,400.237,741.907,447.742,719.207,423.990,45.398,47.505,2,1796,718.819,423.393,1,"707,401;705,403;703,405;701,407;699,409;697,411;697,413;697,415;697,417;697,419;697,421;697,423;697,425;697,427;697,429;697,431;697,433;698,435;699,437;701,439;703,441;705,443;707,444;709,445;711,446;713,446;715,446;717,446;719,446;721,446;723,446;725,446;727,446;729,445;731,444;733,443;735,441;737,439;738,437;740,435;740,433;742,431;742,429;742,427;742,425;742,423;742,421;742,419;740,417;740,415;739,413;738,411;736,409;735,407;734,405;732,404;731,402;729,401;727,401;725,401;723,401;721,401;719,401;708,401"
identical_balls_trick_000_018.mp4,301,5.021683,32,sports ball,0.290812,530.401,165.373,573.471,210.101,551.936,187.737,43.070,44.728,0,1619,551.750,189.114,1,"540,168;538,170;536,172;534,174;532,176;532,178;531,180;531,182;531,184;531,186;531,188;531,190;531,192;531,194;531,196;531,198;532,200;533,202;535,204;537,206;539,207;541,209;543,210;545,211;547,211;549,211;551,211;553,211;555,211;557,211;559,211;561,210;563,209;565,207;567,205;569,203;570,201;571,199;572,197;573,195;574,193;574,191;574,189;574,187;574,185;574,183;573,181;571,179;571,177;569,176;567,174;566,172;564,171;562,169;560,168;558,168;556,168;554,168;552,168;550,168;548,168;546,168;544,168;541,168"
identical_balls_trick_000_018.mp4,301,5.021683,32,sports ball,0.184659,691.888,388.797,737.524,436.155,714.706,412.476,45.636,47.358,1,1843,714.458,412.084,1,"706,389;704,390;702,391;700,392;698,394;696,396;695,398;693,400;692,402;692,404;692,406;692,408;692,410;692,412;692,414;692,416;692,418;692,420;693,422;694,424;696,426;696,428;698,430;700,430;702,432;704,433;706,434;708,434;710,436;712,436;714,436;716,436;718,436;720,436;722,435;724,434;726,433;728,432;730,431;732,429;733,427;735,425;736,423;736,421;737,419;738,417;738,415;738,413;738,411;738,409;737,407;736,405;735,403;735,401;734,399;732,397;731,395;730,393;728,392;726,391;724,389;722,389;720,389;707,389"
identical_balls_trick_000_018.mp4,301,5.021683,32,sports ball,0.151401,592.253,344.907,639.738,396.053,615.996,370.480,47.485,51.146,2,2044,615.828,370.550,1,"606,345;604,347;602,349;600,351;598,353;596,355;595,357;595,359;593,360;593,362;593,364;593,366;593,368;593,370;593,372;593,374;593,376;593,378;593,380;593,382;595,384;595,386;597,388;598,390;600,391;602,392;604,392;606,392;607,394;608,396;610,396;612,396;614,396;616,396;618,396;620,396;622,396;624,396;626,396;628,394;629,392;631,391;633,389;635,387;635,385;637,383;638,381;639,379;639,377;639,375;639,373;639,371;639,369;639,367;639,365;639,363;639,361;638,359;636,357;635,355;634,353;633,352;631,351;607,345"
identical_balls_trick_000_018.mp4,302,5.038367,32,sports ball,0.300308,530.431,165.307,573.472,210.162,551.952,187.735,43.041,44.855,0,1636,551.743,188.884,1,"543,167;541,168;539,169;537,171;535,173;533,175;532,177;531,179;531,181;531,183;531,185;531,187;531,189;531,191;531,193;531,195;531,197;532,199;533,201;534,203;536,205;538,207;540,208;542,209;544,211;546,211;548,211;550,211;552,211;554,211;556,211;558,211;560,211;562,209;564,208;566,206;568,204;570,202;571,200;572,198;572,196;574,194;574,192;574,190;574,188;574,186;574,184;574,182;572,180;571,178;570,176;568,175;567,173;565,172;563,170;561,169;559,167;557,167;555,167;553,167;551,167;549,167;547,167;544,167"
identical_balls_trick_000_018.mp4,302,5.038367,32,sports ball,0.199820,691.936,388.778,737.530,435.909,714.733,412.343,45.594,47.131,1,1814,714.417,411.718,1,"706,389;704,390;702,391;700,392;698,394;696,396;695,398;693,400;692,402;692,404;692,406;692,408;692,410;692,412;692,414;692,416;692,418;692,420;693,422;694,424;696,426;696,428;698,430;700,430;702,432;704,433;706,434;708,434;710,434;712,434;714,434;716,434;718,434;720,434;722,434;724,434;726,433;728,432;730,430;731,429;733,427;735,425;736,423;736,421;737,419;738,417;738,415;738,413;738,411;738,409;737,407;736,405;735,403;735,401;734,399;732,397;731,395;730,393;728,392;726,391;724,389;722,389;720,389;707,389"
identical_balls_trick_000_018.mp4,302,5.038367,32,sports ball,0.163378,592.237,344.757,639.722,396.129,615.979,370.443,47.485,51.372,2,2049,615.830,370.522,1,"606,345;604,347;602,349;600,351;598,353;596,355;595,357;595,359;593,360;593,362;593,364;593,366;593,368;593,370;593,372;593,374;593,376;593,378;593,380;593,382;595,384;595,386;597,388;598,390;600,391;602,392;604,392;606,393;608,395;609,396;611,396;613,396;615,396;617,396;619,396;621,396;623,396;625,396;627,395;628,393;630,392;632,390;634,388;635,386;636,384;638,382;638,380;639,378;639,376;639,374;639,372;639,370;639,368;639,366;639,364;639,362;638,360;637,358;636,356;634,354;634,352;632,351;630,349;607,345"
identical_balls_trick_000_018.mp4,303,5.055050,32,sports ball,0.201632,687.287,378.238,733.700,425.625,710.493,401.932,46.413,47.386,0,1828,710.254,401.532,1,"700,379;698,381;696,381;694,383;692,385;690,387;688,389;688,391;688,393;688,395;688,397;688,399;688,401;688,403;688,405;688,407;688,409;688,411;689,413;691,415;692,417;694,419;696,421;698,422;700,423;702,424;704,424;706,425;708,425;710,425;712,425;714,425;716,424;718,424;720,423;722,422;724,421;726,419;728,417;730,416;731,414;732,412;733,410;734,408;734,406;734,404;734,402;734,400;734,398;734,396;732,394;731,392;730,390;728,388;728,386;726,384;724,382;722,380;720,380;718,379;716,379;714,379;712,379;701,379"
identical_balls_trick_000_018.mp4,303,5.055050,32,sports ball,0.190982,532.423,177.618,575.376,221.925,553.900,199.772,42.953,44.307,1,1622,553.652,200.821,1,"541,180;541,182;539,183;537,184;536,186;534,188;533,189;533,191;533,193;533,195;533,197;533,199;533,201;533,203;533,205;533,207;533,209;534,211;535,213;536,215;538,216;540,218;541,220;543,220;545,222;547,223;549,223;551,223;553,223;555,223;557,223;559,223;561,223;563,223;564,221;566,220;568,219;568,217;570,216;571,214;572,212;573,210;574,208;574,206;575,204;575,202;575,200;575,198;575,196;575,194;575,192;574,190;572,188;571,186;570,184;568,183;567,181;565,181;563,180;561,180;559,180;557,180;555,180;542,180"
